data,chuva_mm,vazao,temp_media,temp_max,temp_min,umidade_media,vento_medio,chuva_3d,chuva_7d,chuva_14d,chuva_30d,api_7d,api_30d,vazao_lag1,vazao_lag2,chuva_lag1,chuva_lag2,target
2016-12-28,2.3,1.39,23.7,31.5,20.1,71.8,1.3,23.8999999999999,40.09999999999999,80.70000000000009,458.00000000000006,25.784324999999995,92.17081143721182,1.81,2.47,1.8,19.8,0.99
2016-12-29,4.5,0.99,26.3,31.7,19.9,47.5,1.0,8.5999999999999,44.59999999999999,71.40000000000009,462.50000000000006,23.871676249999997,85.02373029349063,1.39,1.81,2.3,1.8,0.75
2016-12-30,0.0,0.75,26.8,32.0,22.7,48.8,1.0,6.7999999999999,44.59999999999999,44.90000000000009,411.20000000000005,24.115924812499998,80.57135726414155,0.99,1.39,4.5,2.3,0.67
2016-12-31,0.0,0.67,26.1,31.5,22.0,54.0,1.0,4.4999999999999005,44.59999999999999,44.60000000000009,411.20000000000005,20.498536090625,70.5570217601607,0.75,0.99,0.0,4.5,0.66
2017-01-01,0.0,0.66,27.1,33.2,21.8,43.0,0.7,0.0,28.399999999999984,44.60000000000009,409.6000000000001,17.423755677031245,63.50131958414462,0.67,0.75,0.0,0.0,0.66
2017-01-02,0.0,0.66,27.3,33.4,23.6,46.0,1.2,0.0,8.599999999999985,44.60000000000009,409.6000000000001,10.395845819843748,57.09014435781384,0.66,0.67,0.0,0.0,0.64
2017-01-03,1.2,0.64,27.1,32.3,23.9,51.0,1.1,1.1999999999999005,7.999999999999986,45.80000000000008,398.00000000000006,3.4411565510937496,51.381129922032464,0.66,0.66,0.0,0.0,0.64
2017-01-04,0.0,0.64,26.2,32.1,23.1,56.3,0.9,1.1999999999999005,5.699999999999986,45.80000000000008,289.50000000000006,3.454500123359374,46.834670786498734,0.64,0.66,1.2,0.0,0.64
2017-01-05,0.0,0.64,26.6,32.2,22.2,55.3,0.9,1.1999999999999005,1.1999999999999857,45.80000000000008,257.00000000000006,2.3095968972656244,38.01170710227399,0.64,0.64,0.0,1.2,0.63
2017-01-06,0.0,0.63,26.5,31.9,22.2,66.3,0.8,0.0,1.1999999999999857,45.80000000000008,256.20000000000005,0.7369499999999999,32.97059501249651,0.64,0.64,0.0,0.0,0.63
2017-01-07,0.0,0.63,26.2,31.3,22.3,55.8,1.2,0.0,1.1999999999999857,45.80000000000008,256.20000000000005,0.6264074999999999,29.64301387728871,0.63,0.64,0.0,0.0,0.63
2017-01-08,0.0,0.63,26.7,31.3,22.3,46.3,0.7,0.0,1.1999999999999857,29.600000000000087,253.40000000000003,0.5324463749999999,26.678712489559846,0.63,0.63,0.0,0.0,0.75
2017-01-09,0.0,0.75,26.2,31.4,23.0,51.3,0.6,0.0,1.1999999999999857,9.800000000000084,243.80000000000004,0.4525794187499999,23.904015521750313,0.63,0.63,0.0,0.0,1.2
2017-01-10,0.0,1.2,25.1,31.2,22.3,70.3,1.3,0.0,0.0,8.000000000000083,219.30000000000004,0.3846925059374999,21.14735436207741,0.75,0.63,0.0,0.0,2.72
2017-01-11,7.2,2.72,24.8,32.0,21.8,70.0,0.8,7.199999999999901,7.199999999999986,12.900000000000086,218.70000000000005,0.0,18.097893885901154,1.2,0.75,0.0,0.0,4.22
2017-01-12,26.8,4.22,24.6,32.5,21.6,69.5,1.2,33.9999999999999,33.999999999999986,35.20000000000009,198.90000000000003,6.12,22.470518566219024,2.72,1.2,7.2,0.0,4.41
2017-01-13,55.5,4.41,23.1,26.0,19.7,74.3,1.0,89.4999999999999,89.49999999999999,90.70000000000009,175.90000000000003,27.982,42.56558153153455,4.22,2.72,26.8,7.2,5.12
2017-01-14,8.2,5.12,23.1,27.9,19.4,74.8,1.0,90.4999999999999,97.69999999999999,98.90000000000009,170.3,70.9597,85.26408804623709,4.41,4.22,55.5,26.8,5.22
2017-01-15,41.5,5.22,22.1,26.5,19.2,77.0,1.1,105.1999999999999,139.2,140.4000000000001,185.3,67.28574499999999,83.5911810558352,5.12,4.41,8.2,55.5,5.34
2017-01-16,21.6,5.34,21.5,23.4,19.9,79.5,1.4,71.2999999999999,160.79999999999998,162.00000000000009,206.60000000000005,92.46788324999999,111.57103382538776,5.22,5.12,41.5,8.2,5.25
2017-01-17,0.3,5.25,23.2,27.5,20.3,61.8,1.3,63.3999999999999,161.1,161.1000000000001,206.90000000000003,96.9577007625,119.84248483011467,5.34,5.22,21.6,41.5,4.0
2017-01-18,0.0,4.0,24.6,29.7,20.5,48.0,1.7,21.899999999999903,153.9,161.1000000000001,206.90000000000003,82.66904564812499,108.12823634710321,5.25,5.34,0.3,21.6,2.91
2017-01-19,0.0,2.91,25.0,30.4,20.4,55.3,1.0,0.2999999999999005,127.1,161.1000000000001,206.90000000000003,68.30675702062499,97.31541271239288,4.0,5.25,0.0,0.3,2.0
2017-01-20,0.0,2.0,24.6,28.9,21.9,53.8,1.2,0.0,71.6,161.1000000000001,206.90000000000003,50.75799739648436,87.5838714411536,2.91,4.0,0.0,0.0,1.34
2017-01-21,0.0,1.34,24.3,28.4,21.7,54.5,1.3,0.0,63.399999999999984,161.1000000000001,206.90000000000003,28.021073647343744,78.82548429703826,2.0,2.91,0.0,0.0,0.97
2017-01-22,0.0,0.97,24.2,29.0,21.4,53.3,1.6,0.0,21.899999999999988,161.1000000000001,206.90000000000003,21.583490294921873,70.94293586733443,1.34,2.0,0.0,0.0,0.78
2017-01-23,0.0,0.78,24.8,29.0,20.5,53.8,1.4,0.0,0.2999999999999858,161.1000000000001,206.90000000000003,7.037609961562499,63.848642280600984,0.97,1.34,0.0,0.0,0.75
2017-01-24,0.0,0.75,24.6,30.3,21.9,66.0,1.4,0.0,0.0,161.1000000000001,190.70000000000002,0.09617312648437497,57.46377805254089,0.78,0.97,0.0,0.0,0.72
2017-01-25,0.0,0.72,25.7,29.5,21.9,56.0,1.3,0.0,0.0,153.9000000000001,170.90000000000003,0.0,51.099337159634146,0.75,0.78,0.0,0.0,0.72
2017-01-26,0.0,0.72,26.2,31.4,22.4,55.0,1.5,0.0,0.0,127.1000000000001,169.10000000000002,0.0,45.233993003206386,0.72,0.75,0.0,0.0,0.72
2017-01-27,0.0,0.72,25.4,30.3,22.1,51.5,1.1,0.0,0.0,71.6000000000001,166.80000000000004,0.0,40.641920026479895,0.72,0.72,0.0,0.0,0.69
2017-01-28,0.0,0.69,24.7,29.8,21.2,48.5,1.3,0.0,0.0,63.400000000000084,162.30000000000004,0.0,36.4899783262022,0.72,0.72,0.0,0.0,0.69
2017-01-29,0.0,0.69,24.5,29.4,21.4,60.3,1.6,0.0,0.0,21.900000000000087,162.30000000000004,0.0,32.66929630256736,0.69,0.72,0.0,0.0,0.69
2017-01-30,0.0,0.69,24.5,27.7,21.5,56.8,2.0,0.0,0.0,0.30000000000008525,162.30000000000004,0.0,29.402366672310627,0.69,0.69,0.0,0.0,0.69
2017-01-31,0.0,0.69,24.7,29.7,21.1,54.5,1.5,0.0,0.0,0.0,162.30000000000004,0.0,26.462130005079562,0.69,0.69,0.0,0.0,0.69
2017-02-01,0.0,0.69,23.5,26.9,21.1,62.0,1.7,0.0,0.0,0.0,162.30000000000004,0.0,23.81591700457161,0.69,0.69,0.0,0.0,1.19
2017-02-02,0.0,1.19,23.7,28.3,21.5,71.0,1.6,0.0,0.0,0.0,161.10000000000002,0.0,21.43432530411445,0.69,0.69,0.0,0.0,2.4
2017-02-03,19.8,2.4,22.7,25.9,20.3,76.3,1.0,19.7999999999999,19.799999999999986,19.800000000000086,180.90000000000003,0.0,19.24511032276577,1.19,0.69,0.0,0.0,2.44
2017-02-04,13.9,2.44,22.9,29.7,20.5,77.3,0.7,33.6999999999999,33.69999999999999,33.70000000000009,194.80000000000004,16.830000000000002,35.14059929048919,2.4,1.19,19.8,0.0,3.0
2017-02-05,6.4,3.0,22.5,26.0,20.5,83.5,0.6,40.0999999999999,40.09999999999999,40.10000000000009,201.20000000000005,26.1205,44.13653936144028,2.44,2.4,13.9,19.8,4.47
2017-02-06,45.5,4.47,22.9,28.2,19.2,79.5,1.3,65.7999999999999,85.6,85.60000000000008,246.70000000000005,27.642424999999996,45.482885425296246,3.0,2.44,6.4,13.9,4.43
2017-02-07,16.9,4.43,24.2,30.2,20.3,73.8,1.0,68.7999999999999,102.49999999999999,102.50000000000009,263.6,62.171061249999994,81.88459688276662,4.47,3.0,45.5,6.4,4.37
2017-02-08,3.8,4.37,24.2,28.2,21.5,73.8,1.1,66.19999999999989,106.29999999999998,106.30000000000008,267.40000000000003,67.2104020625,88.90613719448997,4.43,4.47,16.9,45.5,4.87
2017-02-09,0.0,4.87,24.1,28.7,20.5,62.8,1.7,20.699999999999893,106.29999999999998,106.30000000000008,267.40000000000003,60.35884175312499,83.43552347504097,4.37,4.43,3.8,16.9,4.43
2017-02-10,0.0,4.43,23.0,26.5,20.7,66.8,1.7,3.7999999999998932,86.49999999999999,106.30000000000008,260.20000000000005,51.30501549015624,75.09197112753688,4.87,4.37,0.0,3.8,3.62
2017-02-11,0.0,3.62,23.8,28.1,20.8,58.8,1.9,0.0,72.59999999999998,106.30000000000008,233.40000000000003,38.21395077085937,67.30807930915978,4.43,4.87,0.0,0.0,2.75
2017-02-12,0.0,2.75,23.7,27.6,20.9,54.8,2.5,0.0,66.19999999999999,106.30000000000008,177.90000000000003,28.694239857187494,59.5547966406456,3.62,4.43,0.0,0.0,1.97
2017-02-13,0.0,1.97,22.5,26.5,20.1,65.5,1.9,0.0,20.699999999999985,106.30000000000008,169.70000000000005,22.64616451835937,51.48187862073399,2.75,3.62,0.0,0.0,1.44
2017-02-14,0.0,1.44,23.5,27.9,19.7,56.5,2.0,0.0,3.7999999999999856,106.30000000000008,128.20000000000005,6.850920951328123,46.02084401058949,1.97,2.75,0.0,0.0,1.12
2017-02-15,0.0,1.12,23.7,27.2,20.6,62.8,1.1,0.0,0.0,106.30000000000008,106.60000000000002,1.2181929354687497,39.83544984795122,1.44,1.97,0.0,0.0,0.94
2017-02-16,0.0,0.94,24.3,28.7,20.5,56.0,1.6,0.0,0.0,106.30000000000008,106.30000000000003,0.0,35.0278207462859,1.12,1.44,0.0,0.0,0.81
2017-02-17,0.0,0.81,25.4,30.1,20.9,53.0,1.2,0.0,0.0,86.50000000000009,106.30000000000003,0.0,31.513593058923,0.94,1.12,0.0,0.0,0.78
2017-02-18,0.0,0.78,25.8,30.7,22.3,55.0,1.0,0.0,0.0,72.60000000000008,106.30000000000003,0.0,28.362233753030697,0.81,0.94,0.0,0.0,0.78
2017-02-19,0.0,0.78,25.3,30.8,21.8,52.5,1.2,0.0,0.0,66.20000000000007,106.30000000000003,0.0,25.526010377727626,0.78,0.81,0.0,0.0,0.78
2017-02-20,0.0,0.78,25.1,30.1,20.0,50.0,1.8,0.0,0.0,20.700000000000085,106.30000000000003,0.0,22.973409339954866,0.78,0.78,0.0,0.0,0.75
2017-02-21,0.0,0.75,24.0,28.4,20.3,57.3,2.0,0.0,0.0,3.800000000000085,106.30000000000003,0.0,20.67606840595938,0.78,0.78,0.0,0.0,0.75
2017-02-22,0.0,0.75,23.5,27.9,19.9,59.8,2.1,0.0,0.0,0.0,106.30000000000003,0.0,18.60846156536344,0.75,0.78,0.0,0.0,0.75
2017-02-23,0.0,0.75,25.0,31.0,20.9,53.8,2.1,0.0,0.0,0.0,106.30000000000003,0.0,16.747615408827098,0.75,0.75,0.0,0.0,0.75
2017-02-24,0.0,0.75,25.1,30.5,20.6,54.3,0.9,0.0,0.0,0.0,106.30000000000003,0.0,15.072853867944389,0.75,0.75,0.0,0.0,0.75
2017-02-25,0.0,0.75,23.1,29.6,19.6,67.0,1.1,0.0,0.0,0.0,106.30000000000003,0.0,13.56556848114995,0.75,0.75,0.0,0.0,1.06
2017-02-26,0.0,1.06,20.7,24.1,19.6,88.5,0.9,0.0,0.0,0.0,106.30000000000003,0.0,12.209011633034956,0.75,0.75,0.0,0.0,1.72
2017-02-27,14.9,1.72,21.6,26.5,18.9,84.0,0.7,14.899999999999894,14.899999999999986,14.900000000000086,121.20000000000002,0.0,10.988110469731462,1.06,0.75,0.0,0.0,1.56
2017-02-28,1.5,1.56,21.9,26.6,20.2,80.0,0.6,16.399999999999892,16.399999999999984,16.400000000000084,122.70000000000002,12.665,23.299299422758313,1.72,1.06,14.9,0.0,1.38
2017-03-01,0.0,1.38,22.0,27.5,18.8,74.0,1.0,16.399999999999892,16.399999999999984,16.400000000000084,122.70000000000002,12.040249999999999,22.319369480482486,1.56,1.72,1.5,14.9,1.44
2017-03-02,0.0,1.44,25.0,30.5,20.2,63.0,1.1,1.4999999999998934,16.399999999999984,16.400000000000084,122.70000000000002,10.2342125,20.087432532434235,1.38,1.56,0.0,1.5,1.25
2017-03-03,0.0,1.25,25.5,30.0,22.5,57.5,1.3,0.0,16.399999999999984,16.400000000000084,122.70000000000002,8.699080624999999,18.078689279190815,1.44,1.38,0.0,0.0,0.94
2017-03-04,0.0,0.94,25.8,31.6,21.0,53.3,0.8,0.0,16.399999999999984,16.400000000000084,122.70000000000002,7.394218531249999,16.27082035127173,1.25,1.44,0.0,0.0,0.85
2017-03-05,0.0,0.85,25.6,30.1,22.7,61.3,1.1,0.0,16.399999999999984,16.400000000000084,102.90000000000002,6.285085751562499,14.643738316144557,0.94,1.25,0.0,0.0,0.81
2017-03-06,0.0,0.81,27.0,32.2,22.2,53.8,0.9,0.0,1.4999999999999858,16.400000000000084,89.00000000000001,5.342322888828123,12.42395404406575,0.85,0.94,0.0,0.0,0.78
2017-03-07,0.0,0.78,26.6,31.0,23.1,61.8,0.9,0.0,0.0,16.400000000000084,82.60000000000002,0.48086563242187486,10.65124524963622,0.81,0.85,0.0,0.0,0.94
2017-03-08,0.0,0.94,23.2,29.8,20.2,78.3,1.5,0.0,0.0,16.400000000000084,37.10000000000002,0.0,9.341947653007354,0.78,0.81,0.0,0.0,1.03
2017-03-09,47.9,1.03,23.3,27.3,19.9,68.3,1.1,47.89999999999989,47.899999999999984,64.30000000000008,68.10000000000002,0.0,6.671834956336513,0.94,0.78,0.0,0.0,0.87
2017-03-10,0.0,0.87,24.6,29.8,20.9,61.5,1.6,47.89999999999989,47.899999999999984,64.30000000000008,64.30000000000004,40.714999999999996,48.46988194333682,1.03,0.94,47.9,0.0,0.81
2017-03-11,0.0,0.81,24.6,30.0,21.1,55.0,1.0,47.89999999999989,47.899999999999984,64.30000000000008,64.30000000000004,34.607749999999996,43.4779159877019,0.87,1.03,0.0,47.9,0.78
2017-03-12,0.0,0.78,24.3,28.9,21.2,51.8,1.3,0.0,47.899999999999984,64.30000000000008,64.30000000000004,29.416587499999995,39.13012438893171,0.81,0.87,0.0,0.0,0.78
2017-03-13,0.0,0.78,26.2,31.4,20.9,44.0,1.4,0.0,47.899999999999984,49.400000000000084,64.30000000000004,25.004099374999996,35.21711195003854,0.78,0.81,0.0,0.0,0.75
2017-03-14,0.0,0.75,25.0,29.6,22.0,53.0,1.7,0.0,47.899999999999984,47.900000000000084,64.30000000000004,21.253484468749996,31.69540075503469,0.78,0.78,0.0,0.0,0.75
2017-03-15,0.0,0.75,24.3,28.8,22.0,55.0,0.7,0.0,47.899999999999984,47.900000000000084,64.30000000000004,18.065461798437497,28.52586067953122,0.75,0.78,0.0,0.0,0.75
2017-03-16,0.0,0.75,24.0,28.9,20.7,55.0,0.7,0.0,0.0,47.900000000000084,64.30000000000004,15.35564252867187,25.673274611578098,0.75,0.75,0.0,0.0,0.75
2017-03-17,0.0,0.75,25.5,30.9,20.4,52.0,1.0,0.0,0.0,47.900000000000084,64.30000000000004,0.0,23.10594715042029,0.75,0.75,0.0,0.0,0.81
2017-03-18,0.0,0.81,26.0,31.3,22.4,58.8,1.5,0.0,0.0,47.900000000000084,64.30000000000004,0.0,20.79535243537826,0.75,0.75,0.0,0.0,0.81
2017-03-19,49.7,0.81,21.9,25.9,19.0,72.3,0.7,49.699999999999896,49.69999999999999,97.60000000000008,114.00000000000003,0.0,18.715817191840436,0.81,0.75,0.0,0.0,0.87
2017-03-20,2.9,0.87,21.4,25.6,19.8,77.3,0.9,52.599999999999895,52.59999999999999,100.50000000000009,116.90000000000003,42.245000000000005,61.5742354726564,0.81,0.81,49.7,0.0,0.87
2017-03-21,3.8,0.87,22.6,29.1,17.8,57.0,1.3,56.3999999999999,56.39999999999999,104.30000000000008,120.70000000000003,38.37325,58.02681192539077,0.87,0.81,2.9,49.7,0.81
2017-03-22,0.0,0.81,22.9,28.4,18.3,51.5,1.2,6.699999999999893,56.39999999999999,104.30000000000008,120.70000000000003,35.8472625,55.64413073285168,0.87,0.87,3.8,2.9,0.75
2017-03-23,0.0,0.75,22.8,27.7,17.9,49.3,1.1,3.7999999999998932,56.39999999999999,56.40000000000009,120.70000000000003,30.470173124999995,50.07971765956651,0.81,0.87,0.0,3.8,0.75
2017-03-24,0.0,0.75,24.0,29.7,19.1,48.3,1.1,0.0,56.39999999999999,56.40000000000009,120.70000000000003,25.899647156249998,45.071745893609865,0.75,0.81,0.0,0.0,0.72
2017-03-25,0.0,0.72,25.2,31.1,20.0,49.5,0.5,0.0,56.39999999999999,56.40000000000009,120.70000000000003,22.014700082812496,40.56457130424888,0.75,0.75,0.0,0.0,0.72
2017-03-26,0.0,0.72,25.5,31.5,20.7,54.8,1.1,0.0,6.699999999999985,56.40000000000009,120.70000000000003,18.71249507039062,36.50811417382399,0.72,0.75,0.0,0.0,1.4
2017-03-27,0.0,1.4,22.4,27.8,19.8,75.8,1.2,0.0,3.7999999999999856,56.40000000000009,120.70000000000003,2.3628417153906245,32.85730275644159,0.72,0.72,0.0,0.0,2.94
2017-03-28,37.5,2.94,20.6,23.5,19.8,77.5,1.2,37.49999999999989,37.499999999999986,93.90000000000009,158.20000000000005,1.2181929354687497,29.571572480797435,1.4,0.72,0.0,0.0,3.38
2017-03-29,7.5,3.38,21.6,27.1,17.3,51.8,1.1,44.99999999999989,44.999999999999986,101.40000000000009,150.80000000000004,31.875,60.36441523271769,2.94,1.4,37.5,0.0,2.37
2017-03-30,0.0,2.37,22.4,28.5,17.0,53.8,1.5,44.99999999999989,44.999999999999986,101.40000000000009,149.30000000000004,33.46875,60.50950827697528,3.38,2.94,7.5,37.5,1.62
2017-03-31,0.0,1.62,22.8,29.2,17.5,53.8,1.3,7.499999999999893,44.999999999999986,101.40000000000009,149.30000000000004,28.448437499999997,54.40132938560621,2.37,3.38,0.0,7.5,1.19
2017-04-01,0.0,1.19,21.5,28.0,16.5,51.3,1.6,0.0,44.999999999999986,101.40000000000009,149.30000000000004,24.181171874999997,48.96119644704559,1.62,2.37,0.0,0.0,0.91
2017-04-02,0.0,0.91,21.7,26.5,17.0,49.3,1.3,0.0,44.999999999999986,51.70000000000009,149.30000000000004,20.553996093749998,44.06507680234103,1.19,1.62,0.0,0.0,0.78
2017-04-03,0.0,0.78,23.2,28.9,18.7,49.5,1.2,0.0,44.999999999999986,48.80000000000009,149.30000000000004,17.4708966796875,39.658569122106925,0.91,1.19,0.0,0.0,0.75
2017-04-04,0.0,0.75,23.1,27.7,19.3,54.3,1.2,0.0,7.499999999999986,45.000000000000085,149.30000000000004,14.850262177734372,35.692712209896236,0.78,0.91,0.0,0.0,0.75
2017-04-05,0.0,0.75,23.8,29.7,19.8,54.3,1.0,0.0,0.0,45.000000000000085,149.30000000000004,2.4043281621093744,32.123440988906616,0.75,0.78,0.0,0.0,0.72
2017-04-06,0.0,0.72,24.9,29.1,20.4,59.3,1.3,0.0,0.0,45.000000000000085,149.30000000000004,0.0,28.911096890015955,0.75,0.75,0.0,0.0,0.72
2017-04-07,0.0,0.72,24.7,28.6,21.7,62.3,1.5,0.0,0.0,45.000000000000085,149.30000000000004,0.0,26.01998720101436,0.72,0.75,0.0,0.0,0.72
2017-04-08,0.0,0.72,24.7,28.4,22.4,61.8,0.8,0.0,0.0,45.000000000000085,101.40000000000003,0.0,23.41798848091292,0.72,0.72,0.0,0.0,0.72
2017-04-09,0.0,0.72,23.8,28.0,21.6,63.0,1.6,0.0,0.0,45.000000000000085,101.40000000000003,0.0,19.24870679957706,0.72,0.72,0.0,0.0,0.72
2017-04-10,0.0,0.72,23.3,26.8,20.9,66.8,1.1,0.0,0.0,45.000000000000085,101.40000000000003,0.0,17.323836119619354,0.72,0.72,0.0,0.0,0.72
2017-04-11,0.0,0.72,24.5,29.6,19.9,60.0,1.0,0.0,0.0,7.500000000000085,101.40000000000003,0.0,15.591452507657419,0.72,0.72,0.0,0.0,0.72
2017-04-12,0.0,0.72,24.5,29.7,21.1,71.3,1.1,0.0,0.0,0.0,101.40000000000003,0.0,14.032307256891677,0.72,0.72,0.0,0.0,0.72
2017-04-13,0.0,0.72,22.4,27.0,19.9,67.8,1.4,0.0,0.0,0.0,101.40000000000003,0.0,12.629076531202509,0.72,0.72,0.0,0.0,0.69
2017-04-14,0.0,0.69,22.5,27.4,19.3,68.0,1.8,0.0,0.0,0.0,101.40000000000003,0.0,11.36616887808226,0.72,0.72,0.0,0.0,0.69
2017-04-15,0.0,0.69,22.6,27.3,19.8,70.8,1.0,0.0,0.0,0.0,101.40000000000003,0.0,10.229551990274032,0.69,0.72,0.0,0.0,0.69
2017-04-16,0.0,0.69,22.9,28.5,19.1,59.3,1.1,0.0,0.0,0.0,101.40000000000003,0.0,9.206596791246632,0.69,0.69,0.0,0.0,0.69
2017-04-17,0.0,0.69,25.1,30.8,19.3,48.8,1.2,0.0,0.0,0.0,101.40000000000003,0.0,8.285937112121967,0.69,0.69,0.0,0.0,0.69
2017-04-18,0.0,0.69,22.4,27.0,20.1,63.5,1.3,0.0,0.0,0.0,51.70000000000004,0.0,7.457343400909771,0.69,0.69,0.0,0.0,0.69
2017-04-19,0.0,0.69,20.1,24.5,18.5,70.5,1.4,0.0,0.0,0.0,48.80000000000004,0.0,4.815452551168372,0.69,0.69,0.0,0.0,0.66
2017-04-20,0.0,0.66,20.5,25.4,18.1,69.0,1.2,0.0,0.0,0.0,45.000000000000036,0.0,4.223266372953221,0.69,0.69,0.0,0.0,0.66
2017-04-21,0.0,0.66,21.5,26.9,17.5,64.8,0.6,0.0,0.0,0.0,45.000000000000036,0.0,3.655961974356659,0.66,0.69,0.0,0.0,0.69
2017-04-22,0.0,0.69,22.3,26.1,19.2,71.5,0.4,0.0,0.0,0.0,45.000000000000036,0.0,3.290365776920993,0.66,0.66,0.0,0.0,0.78
2017-04-23,0.0,0.78,21.9,26.6,19.7,69.3,0.8,0.0,0.0,0.0,45.000000000000036,0.0,2.961329199228894,0.69,0.66,0.0,0.0,0.78
2017-04-24,0.0,0.78,21.7,26.0,18.5,69.0,1.9,0.0,0.0,0.0,45.000000000000036,0.0,2.6651962793060044,0.78,0.69,0.0,0.0,0.72
2017-04-25,0.0,0.72,22.6,27.2,19.5,67.0,1.5,0.0,0.0,0.0,45.000000000000036,0.0,2.3986766513754043,0.78,0.78,0.0,0.0,0.69
2017-04-26,0.0,0.69,23.8,29.9,19.0,64.3,1.2,0.0,0.0,0.0,45.000000000000036,0.0,2.158808986237864,0.72,0.78,0.0,0.0,0.97
2017-04-27,5.8,0.97,23.8,29.5,20.4,72.5,1.2,5.799999999999893,5.799999999999986,5.800000000000085,13.300000000000036,0.0,1.9429280876140775,0.69,0.72,0.0,0.0,1.38
2017-04-28,0.0,1.38,20.6,24.2,19.0,86.3,1.3,5.799999999999893,5.799999999999986,5.800000000000085,5.800000000000035,4.93,5.537933687064122,0.97,0.69,5.8,0.0,1.28
2017-04-29,8.8,1.28,20.1,23.1,19.0,77.8,1.8,14.599999999999895,14.599999999999987,14.600000000000087,14.600000000000037,4.190499999999999,4.698,1.38,0.97,0.0,5.8,0.94
2017-04-30,0.0,0.94,19.6,24.5,17.6,74.5,0.9,8.799999999999894,14.599999999999987,14.600000000000087,14.600000000000037,11.041924999999999,12.148200000000001,1.28,1.38,8.8,0.0,0.75
2017-05-01,0.0,0.75,19.8,25.1,15.7,65.5,1.0,8.799999999999894,14.599999999999987,14.600000000000087,14.600000000000037,9.38563625,10.933380000000001,0.94,1.28,0.0,8.8,0.72
2017-05-02,0.0,0.72,20.3,25.2,17.1,66.3,1.8,0.0,14.599999999999987,14.600000000000087,14.600000000000037,7.9777908125,9.840042000000002,0.75,0.94,0.0,0.0,0.69
2017-05-03,0.0,0.69,20.5,24.8,17.9,65.3,1.1,0.0,14.599999999999987,14.600000000000087,14.600000000000037,6.781122190624998,8.856037800000001,0.72,0.75,0.0,0.0,0.69
2017-05-04,0.0,0.69,21.0,25.2,18.1,63.8,1.4,0.0,8.799999999999986,14.600000000000087,14.600000000000037,5.763953862031249,7.970434020000001,0.69,0.72,0.0,0.0,0.66
2017-05-05,0.0,0.66,21.5,27.2,17.1,61.3,1.0,0.0,8.799999999999986,14.600000000000087,14.600000000000037,3.3189157375,7.173390618000001,0.69,0.69,0.0,0.0,0.66
2017-05-06,0.0,0.66,21.0,24.2,18.2,72.3,0.5,0.0,0.0,14.600000000000087,14.600000000000037,2.8210783768749996,6.456051556200002,0.66,0.69,0.0,0.0,0.66
2017-05-07,3.0,0.66,21.7,28.0,17.5,60.3,1.1,2.9999999999998934,2.999999999999986,17.600000000000087,17.600000000000037,0.0,5.810446400580002,0.66,0.66,0.0,0.0,0.66
2017-05-08,0.0,0.66,21.7,27.7,16.9,55.0,1.6,2.9999999999998934,2.999999999999986,17.600000000000087,17.600000000000037,2.55,7.929401760522001,0.66,0.66,3.0,0.0,0.63
2017-05-09,0.0,0.63,22.7,28.5,18.1,55.5,1.3,2.9999999999998934,2.999999999999986,17.600000000000087,17.600000000000037,2.1674999999999995,7.136461584469801,0.66,0.66,0.0,3.0,0.63
2017-05-10,0.0,0.63,22.5,27.8,17.5,56.0,1.6,0.0,2.999999999999986,17.600000000000087,17.600000000000037,1.8423749999999997,6.422815426022821,0.63,0.66,0.0,0.0,0.63
2017-05-11,0.0,0.63,21.4,26.5,18.0,60.0,1.3,0.0,2.999999999999986,11.800000000000086,17.600000000000037,1.5660187499999996,5.7805338834205395,0.63,0.63,0.0,0.0,0.63
2017-05-12,0.0,0.63,20.3,26.0,15.5,55.8,0.7,0.0,2.999999999999986,11.800000000000086,17.600000000000037,1.3311159375,5.202480495078485,0.63,0.63,0.0,0.0,0.63
2017-05-13,0.0,0.63,20.5,27.1,16.3,58.8,0.6,0.0,2.999999999999986,3.0000000000000853,17.600000000000037,1.1314485468749997,4.682232445570637,0.63,0.63,0.0,0.0,0.59
2017-05-14,0.0,0.59,23.3,28.6,16.6,52.8,1.4,0.0,0.0,3.0000000000000853,17.600000000000037,0.9617312648437497,4.214009201013574,0.63,0.63,0.0,0.0,0.66
2017-05-15,0.0,0.66,22.1,25.5,19.2,73.3,0.8,0.0,0.0,3.0000000000000853,17.600000000000037,0.0,3.7926082809122157,0.59,0.63,0.0,0.0,0.85
2017-05-16,0.0,0.85,21.2,26.7,19.2,78.5,1.1,0.0,0.0,3.0000000000000853,17.600000000000037,0.0,3.413347452820995,0.66,0.59,0.0,0.0,0.87
2017-05-17,0.0,0.87,19.7,22.9,17.9,75.3,2.1,0.0,0.0,3.0000000000000853,17.600000000000037,0.0,3.0720127075388954,0.85,0.66,0.0,0.0,0.75
2017-05-18,0.0,0.75,19.3,23.2,17.3,74.8,2.0,0.0,0.0,3.0000000000000853,17.600000000000037,0.0,2.7648114367850063,0.87,0.85,0.0,0.0,0.91
2017-05-19,0.0,0.91,18.8,20.1,17.4,80.3,1.7,0.0,0.0,3.0000000000000853,17.600000000000037,0.0,2.4883302931065057,0.75,0.87,0.0,0.0,1.88
2017-05-20,21.8,1.88,19.2,22.0,17.0,84.0,0.8,21.799999999999894,21.799999999999986,24.800000000000086,39.400000000000034,0.0,2.239497263795855,0.91,0.75,0.0,0.0,2.85
