data,chuva_mm,vazao,temp_media,temp_max,temp_min,umidade_media,chuva_3d,chuva_7d,chuva_14d,chuva_30d,chuva_60d,chuva_90d,api_7d,api_30d,chuva_ontem,chuva_anteontem,chuva_3d_atras,chuva_4d_atras,sin_doy,cos_doy,vpd,target
1997-05-30,0.0,1.56,17.3,22.9,13.7,64.5,4.4,4.4,4.4,4.4,76.3,138.6,3.98,5.6,4.4,0.0,0.0,0.0,0.53,-0.85,0.7,1.5
1997-05-31,0.0,1.5,16.0,21.8,12.6,63.8,4.4,4.4,4.4,4.4,76.3,129.1,3.39,5.04,0.0,4.4,0.0,0.0,0.52,-0.86,0.66,1.5
1997-06-01,0.0,1.5,15.5,21.2,11.0,58.5,0.0,4.4,4.4,4.4,60.2,114.2,2.88,4.53,0.0,0.0,4.4,0.0,0.5,-0.86,0.73,1.47
1997-06-02,0.0,1.47,15.4,21.2,10.0,64.8,0.0,4.4,4.4,4.4,60.2,105.5,2.45,4.08,0.0,0.0,0.0,4.4,0.49,-0.87,0.62,1.47
1997-06-03,0.0,1.47,17.5,22.8,11.2,63.8,0.0,4.4,4.4,4.4,60.2,105.5,2.08,3.67,0.0,0.0,0.0,0.0,0.47,-0.88,0.72,1.47
1997-06-04,0.0,1.47,18.9,24.8,13.2,72.8,0.0,4.4,4.4,4.4,60.2,105.5,1.77,3.31,0.0,0.0,0.0,0.0,0.46,-0.89,0.59,1.5
1997-06-05,0.0,1.5,19.3,25.9,16.0,81.8,0.0,0.0,4.4,4.4,60.2,95.0,1.5,2.98,0.0,0.0,0.0,0.0,0.44,-0.9,0.41,1.69
1997-06-06,0.0,1.69,17.6,20.3,15.0,65.8,0.0,0.0,4.4,4.4,60.2,95.0,1.28,2.68,0.0,0.0,0.0,0.0,0.43,-0.9,0.69,2.4
1997-06-07,5.7,2.4,17.4,20.2,15.9,88.5,5.7,5.7,10.1,10.1,65.9,100.7,1.09,2.41,0.0,0.0,0.0,0.0,0.41,-0.91,0.23,1.94
1997-06-08,0.0,1.94,14.7,20.2,13.1,69.0,5.7,5.7,10.1,10.1,65.9,100.7,5.77,7.3,5.7,0.0,0.0,0.0,0.4,-0.92,0.52,1.59
1997-06-09,0.0,1.59,14.2,21.2,8.0,62.8,5.7,5.7,10.1,10.1,65.9,100.7,4.9,6.57,0.0,5.7,0.0,0.0,0.38,-0.93,0.6,1.5
1997-06-10,0.0,1.5,15.8,21.5,9.8,62.0,0.0,5.7,10.1,10.1,65.9,100.7,4.17,5.91,0.0,0.0,5.7,0.0,0.36,-0.93,0.68,1.47
1997-06-11,0.0,1.47,18.2,25.0,11.6,72.8,0.0,5.7,10.1,10.1,65.9,100.7,3.54,5.32,0.0,0.0,0.0,5.7,0.35,-0.94,0.57,1.62
1997-06-12,0.0,1.62,16.8,20.7,14.0,91.8,0.0,5.7,5.7,10.1,65.9,100.7,3.01,4.79,0.0,0.0,0.0,0.0,0.33,-0.94,0.16,2.06
1997-06-13,0.0,2.06,18.8,25.4,13.6,79.5,0.0,5.7,5.7,10.1,65.9,100.7,2.56,4.31,0.0,0.0,0.0,0.0,0.31,-0.95,0.44,1.56
1997-06-14,0.0,1.56,19.7,25.7,14.2,73.8,0.0,0.0,5.7,10.1,65.9,88.9,2.18,3.88,0.0,0.0,0.0,0.0,0.3,-0.95,0.6,1.75
1997-06-15,0.0,1.75,18.2,22.0,15.1,83.8,0.0,0.0,5.7,10.1,65.9,82.0,1.85,3.49,0.0,0.0,0.0,0.0,0.28,-0.96,0.34,2.66
1997-06-16,0.0,2.66,18.4,21.9,15.8,88.0,0.0,0.0,5.7,10.1,65.9,82.0,1.57,3.14,0.0,0.0,0.0,0.0,0.27,-0.96,0.25,3.41
1997-06-17,2.4,3.41,19.3,25.1,14.8,72.3,2.4,2.4,8.1,12.5,68.3,84.4,1.34,2.83,0.0,0.0,0.0,0.0,0.25,-0.97,0.62,2.58
1997-06-18,0.0,2.58,20.8,25.7,16.2,65.8,2.4,2.4,8.1,12.5,68.3,84.4,3.18,4.7,2.4,0.0,0.0,0.0,0.23,-0.97,0.84,1.78
1997-06-19,0.0,1.78,19.9,25.0,17.2,76.8,2.4,2.4,8.1,12.5,68.3,84.4,2.7,4.23,0.0,2.4,0.0,0.0,0.22,-0.98,0.54,1.53
1997-06-20,0.0,1.53,20.8,26.7,15.4,69.8,0.0,2.4,8.1,12.5,57.9,84.4,2.29,3.81,0.0,0.0,2.4,0.0,0.2,-0.98,0.74,1.48
1997-06-21,0.0,1.48,21.9,28.1,16.7,67.5,0.0,2.4,2.4,12.5,48.6,84.4,1.95,3.43,0.0,0.0,0.0,2.4,0.18,-0.98,0.85,1.47
1997-06-22,0.0,1.47,21.2,26.5,17.2,68.5,0.0,2.4,2.4,12.5,48.6,84.4,1.66,3.09,0.0,0.0,0.0,0.0,0.16,-0.99,0.79,1.45
1997-06-23,0.0,1.45,21.3,26.9,16.0,59.5,0.0,2.4,2.4,12.5,40.4,84.4,1.41,2.78,0.0,0.0,0.0,0.0,0.15,-0.99,1.03,1.44
1997-06-24,0.0,1.44,20.7,26.6,14.2,65.3,0.0,0.0,2.4,12.5,40.4,84.4,1.2,2.5,0.0,0.0,0.0,0.0,0.13,-0.99,0.85,1.44
1997-06-25,0.0,1.44,20.5,26.5,14.8,66.5,0.0,0.0,2.4,12.5,40.4,84.4,1.02,2.25,0.0,0.0,0.0,0.0,0.11,-0.99,0.81,1.42
1997-06-26,0.0,1.42,21.1,26.7,14.8,65.0,0.0,0.0,2.4,12.5,40.4,84.4,0.87,2.03,0.0,0.0,0.0,0.0,0.1,-1.0,0.88,1.42
1997-06-27,0.0,1.42,20.7,26.9,14.6,61.3,0.0,0.0,2.4,12.5,40.4,84.4,0.74,1.82,0.0,0.0,0.0,0.0,0.08,-1.0,0.94,1.4
1997-06-28,0.0,1.4,20.4,26.7,15.0,61.8,0.0,0.0,2.4,8.1,12.5,84.4,0.63,1.64,0.0,0.0,0.0,0.0,0.06,-1.0,0.92,1.39
1997-06-29,0.0,1.39,20.5,26.9,15.6,60.0,0.0,0.0,2.4,8.1,12.5,84.4,0.53,1.48,0.0,0.0,0.0,0.0,0.05,-1.0,0.96,1.39
1997-06-30,0.0,1.39,20.3,26.1,14.0,57.8,0.0,0.0,2.4,8.1,12.5,84.4,0.45,1.33,0.0,0.0,0.0,0.0,0.03,-1.0,1.01,1.38
1997-07-01,0.0,1.38,20.1,24.7,16.0,66.8,0.0,0.0,0.0,8.1,12.5,68.3,0.38,1.2,0.0,0.0,0.0,0.0,0.01,-1.0,0.78,1.38
1997-07-02,0.0,1.38,18.9,23.1,16.4,71.5,0.0,0.0,0.0,8.1,12.5,68.3,0.33,1.08,0.0,0.0,0.0,0.0,-0.01,-1.0,0.62,1.38
1997-07-03,0.0,1.38,20.1,26.6,14.6,64.5,0.0,0.0,0.0,8.1,12.5,68.3,0.28,0.97,0.0,0.0,0.0,0.0,-0.02,-1.0,0.84,1.36
1997-07-04,0.0,1.36,21.3,27.3,15.6,58.3,0.0,0.0,0.0,8.1,12.5,68.3,0.24,0.87,0.0,0.0,0.0,0.0,-0.04,-1.0,1.06,1.36
1997-07-05,0.0,1.36,20.5,24.5,18.0,61.0,0.0,0.0,0.0,8.1,12.5,68.3,0.2,0.78,0.0,0.0,0.0,0.0,-0.06,-1.0,0.94,1.34
1997-07-06,0.0,1.34,19.0,24.1,15.5,64.0,0.0,0.0,0.0,8.1,12.5,68.3,0.17,0.71,0.0,0.0,0.0,0.0,-0.08,-1.0,0.79,1.34
1997-07-07,0.0,1.34,20.1,25.1,15.0,65.5,0.0,0.0,0.0,2.4,12.5,68.3,0.14,0.64,0.0,0.0,0.0,0.0,-0.09,-1.0,0.81,1.33
1997-07-08,0.0,1.33,19.7,24.6,16.2,62.5,0.0,0.0,0.0,2.4,12.5,68.3,0.12,0.57,0.0,0.0,0.0,0.0,-0.11,-0.99,0.86,1.33
1997-07-09,0.0,1.33,19.3,24.5,16.6,63.8,0.0,0.0,0.0,2.4,12.5,68.3,0.1,0.51,0.0,0.0,0.0,0.0,-0.13,-0.99,0.81,1.31
1997-07-10,0.0,1.31,18.9,23.5,14.8,63.5,0.0,0.0,0.0,2.4,12.5,68.3,0.09,0.46,0.0,0.0,0.0,0.0,-0.14,-0.99,0.8,1.31
1997-07-11,0.0,1.31,19.7,25.7,13.6,61.0,0.0,0.0,0.0,2.4,12.5,68.3,0.08,0.42,0.0,0.0,0.0,0.0,-0.16,-0.99,0.9,1.31
1997-07-13,0.0,1.3,20.6,27.0,14.3,57.5,0.0,0.0,0.0,2.4,12.5,68.3,0.05,0.34,0.0,0.0,0.0,0.0,-0.19,-0.98,1.03,1.3
1997-07-14,0.0,1.3,20.6,26.7,15.0,65.3,0.0,0.0,0.0,2.4,12.5,68.3,0.05,0.3,0.0,0.0,0.0,0.0,-0.21,-0.98,0.84,1.28
1997-07-15,0.0,1.28,20.9,26.8,15.0,60.5,0.0,0.0,0.0,2.4,12.5,68.3,0.04,0.27,0.0,0.0,0.0,0.0,-0.23,-0.97,0.98,1.28
1997-07-16,0.0,1.28,20.8,27.3,15.0,55.5,0.0,0.0,0.0,2.4,12.5,68.3,0.03,0.25,0.0,0.0,0.0,0.0,-0.24,-0.97,1.09,1.26
1997-07-17,0.0,1.26,19.9,25.7,15.6,57.0,0.0,0.0,0.0,0.0,12.5,68.3,0.03,0.22,0.0,0.0,0.0,0.0,-0.26,-0.97,1.0,1.26
1997-07-18,0.0,1.26,19.7,24.8,15.2,65.3,0.0,0.0,0.0,0.0,12.5,68.3,0.02,0.2,0.0,0.0,0.0,0.0,-0.28,-0.96,0.8,1.26
1997-07-19,0.0,1.26,18.3,22.0,15.2,74.3,0.0,0.0,0.0,0.0,12.5,68.3,0.02,0.18,0.0,0.0,0.0,0.0,-0.29,-0.96,0.54,1.25
1997-07-20,0.0,1.25,19.6,24.5,16.0,57.8,0.0,0.0,0.0,0.0,12.5,57.9,0.02,0.16,0.0,0.0,0.0,0.0,-0.31,-0.95,0.96,1.25
1997-07-21,0.0,1.25,19.7,25.7,15.4,64.3,0.0,0.0,0.0,0.0,12.5,48.6,0.01,0.15,0.0,0.0,0.0,0.0,-0.33,-0.94,0.82,1.23
1997-07-22,0.0,1.23,18.8,23.3,16.0,75.8,0.0,0.0,0.0,0.0,12.5,48.6,0.01,0.13,0.0,0.0,0.0,0.0,-0.34,-0.94,0.53,1.23
1997-07-23,0.0,1.23,19.6,25.5,15.2,60.5,0.0,0.0,0.0,0.0,12.5,40.4,0.01,0.12,0.0,0.0,0.0,0.0,-0.36,-0.93,0.9,1.23
1997-07-24,0.0,1.23,17.6,22.4,15.0,68.8,0.0,0.0,0.0,0.0,12.5,40.4,0.01,0.11,0.0,0.0,0.0,0.0,-0.38,-0.93,0.63,1.22
1997-07-25,0.0,1.22,18.0,22.5,14.0,60.0,0.0,0.0,0.0,0.0,12.5,40.4,0.01,0.1,0.0,0.0,0.0,0.0,-0.39,-0.92,0.83,1.22
1997-07-26,0.0,1.22,17.3,22.9,13.2,59.3,0.0,0.0,0.0,0.0,12.5,40.4,0.01,0.09,0.0,0.0,0.0,0.0,-0.41,-0.91,0.8,1.22
1997-07-27,0.0,1.22,17.4,23.1,12.9,58.0,0.0,0.0,0.0,0.0,12.5,40.4,0.01,0.08,0.0,0.0,0.0,0.0,-0.42,-0.91,0.83,1.2
1997-07-28,0.0,1.2,17.9,23.3,12.2,52.8,0.0,0.0,0.0,0.0,8.1,12.5,0.0,0.07,0.0,0.0,0.0,0.0,-0.44,-0.9,0.97,1.2
1997-07-29,0.0,1.2,18.4,25.5,12.0,57.5,0.0,0.0,0.0,0.0,8.1,12.5,0.0,0.06,0.0,0.0,0.0,0.0,-0.45,-0.89,0.9,1.19
1997-07-30,0.0,1.19,20.2,27.1,14.6,54.3,0.0,0.0,0.0,0.0,8.1,12.5,0.0,0.06,0.0,0.0,0.0,0.0,-0.47,-0.88,1.08,1.19
1997-07-31,0.0,1.19,20.3,27.7,15.2,58.8,0.0,0.0,0.0,0.0,8.1,12.5,0.0,0.05,0.0,0.0,0.0,0.0,-0.48,-0.88,0.98,1.19
1997-08-01,0.0,1.19,21.7,29.1,15.0,55.5,0.0,0.0,0.0,0.0,8.1,12.5,0.0,0.05,0.0,0.0,0.0,0.0,-0.5,-0.87,1.16,1.17
1997-08-02,0.0,1.17,22.4,30.0,15.4,53.3,0.0,0.0,0.0,0.0,8.1,12.5,0.0,0.04,0.0,0.0,0.0,0.0,-0.51,-0.86,1.27,1.17
1997-08-03,0.0,1.17,21.6,28.4,15.8,55.0,0.0,0.0,0.0,0.0,8.1,12.5,0.0,0.04,0.0,0.0,0.0,0.0,-0.53,-0.85,1.16,1.16
1997-08-04,0.0,1.16,22.1,28.5,15.4,52.8,0.0,0.0,0.0,0.0,8.1,12.5,0.0,0.03,0.0,0.0,0.0,0.0,-0.54,-0.84,1.26,1.16
1997-08-05,0.0,1.16,21.5,26.6,16.2,52.0,0.0,0.0,0.0,0.0,8.1,12.5,0.0,0.03,0.0,0.0,0.0,0.0,-0.56,-0.83,1.23,1.16
1997-08-06,0.0,1.16,19.6,24.1,17.2,65.3,0.0,0.0,0.0,0.0,2.4,12.5,0.0,0.03,0.0,0.0,0.0,0.0,-0.57,-0.82,0.79,1.14
1997-08-07,0.0,1.14,20.1,24.7,16.2,65.3,0.0,0.0,0.0,0.0,2.4,12.5,0.0,0.02,0.0,0.0,0.0,0.0,-0.59,-0.81,0.82,1.14
1997-08-08,0.0,1.14,21.4,27.8,15.4,58.8,0.0,0.0,0.0,0.0,2.4,12.5,0.0,0.02,0.0,0.0,0.0,0.0,-0.6,-0.8,1.05,1.26
1997-08-09,0.0,1.26,15.6,22.8,12.2,68.8,0.0,0.0,0.0,0.0,2.4,12.5,0.0,0.02,0.0,0.0,0.0,0.0,-0.61,-0.79,0.55,1.45
1997-08-10,0.0,1.45,14.6,20.5,9.7,52.8,0.0,0.0,0.0,0.0,2.4,12.5,0.0,0.02,0.0,0.0,0.0,0.0,-0.63,-0.78,0.78,1.23
1997-08-11,0.0,1.23,16.3,22.6,9.5,54.8,0.0,0.0,0.0,0.0,2.4,12.5,0.0,0.02,0.0,0.0,0.0,0.0,-0.64,-0.77,0.84,1.17
1997-08-12,0.0,1.17,19.0,26.7,11.4,51.0,0.0,0.0,0.0,0.0,2.4,12.5,0.0,0.01,0.0,0.0,0.0,0.0,-0.65,-0.76,1.08,1.16
1997-08-13,0.0,1.16,19.9,27.0,14.0,47.5,0.0,0.0,0.0,0.0,2.4,12.5,0.0,0.01,0.0,0.0,0.0,0.0,-0.67,-0.75,1.22,1.14
1997-08-14,0.0,1.14,19.0,25.0,14.8,54.3,0.0,0.0,0.0,0.0,2.4,12.5,0.0,0.01,0.0,0.0,0.0,0.0,-0.68,-0.73,1.0,1.12
1997-08-15,0.0,1.12,18.5,24.9,14.4,55.8,0.0,0.0,0.0,0.0,2.4,12.5,0.0,0.01,0.0,0.0,0.0,0.0,-0.69,-0.72,0.94,1.12
1997-08-16,0.0,1.12,18.3,23.5,13.6,55.8,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.01,0.0,0.0,0.0,0.0,-0.7,-0.71,0.93,1.11
1997-08-17,0.0,1.11,18.0,23.1,14.2,60.8,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.01,0.0,0.0,0.0,0.0,-0.72,-0.7,0.81,1.11
1997-08-18,0.0,1.11,18.3,23.7,14.6,62.8,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.01,0.0,0.0,0.0,0.0,-0.73,-0.69,0.78,1.09
1997-08-19,0.0,1.09,19.0,24.3,13.4,57.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.01,0.0,0.0,0.0,0.0,-0.74,-0.67,0.93,1.09
1997-08-20,0.0,1.09,20.3,26.9,13.6,52.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.01,0.0,0.0,0.0,0.0,-0.75,-0.66,1.13,1.08
1997-08-21,0.0,1.08,22.3,28.7,14.8,41.8,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.01,0.0,0.0,0.0,0.0,-0.76,-0.65,1.57,1.08
1997-08-22,0.0,1.08,22.7,29.3,16.2,46.3,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.77,-0.63,1.48,1.06
1997-08-23,0.0,1.06,23.0,29.7,16.2,40.8,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.78,-0.62,1.66,1.06
1997-08-24,0.0,1.06,23.5,30.5,16.6,35.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.79,-0.61,1.88,1.06
1997-08-25,0.0,1.06,24.1,30.3,19.0,52.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,-0.59,1.44,1.05
1997-08-26,0.0,1.05,21.6,26.8,17.2,63.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.81,-0.58,0.94,1.05
1997-08-27,0.0,1.05,21.8,27.4,17.2,57.8,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.82,-0.57,1.1,1.05
1997-08-28,0.0,1.05,20.6,25.7,16.5,52.3,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.83,-0.55,1.16,1.03
1997-08-29,0.0,1.03,21.5,26.9,17.0,47.8,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.84,-0.54,1.34,1.03
1997-08-30,0.0,1.03,21.8,27.6,16.2,51.3,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.85,-0.52,1.27,1.02
1997-08-31,0.0,1.02,21.8,26.9,18.0,44.5,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.86,-0.51,1.45,1.01
1997-09-01,0.0,1.01,21.7,27.5,16.8,45.8,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.87,-0.49,1.41,1.01
1997-09-02,0.0,1.01,23.0,29.5,17.5,41.8,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.88,-0.48,1.64,1.01
1997-09-03,0.0,1.01,22.8,29.2,16.5,39.3,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.89,-0.46,1.68,1.0
1997-09-04,0.0,1.0,24.2,30.7,16.5,36.3,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.89,-0.45,1.92,0.99
1997-09-05,0.0,0.99,25.8,32.0,19.0,40.3,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.9,-0.43,1.98,1.01
1997-09-06,0.0,1.01,23.7,30.1,20.6,61.3,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.91,-0.42,1.13,1.01
1997-09-07,0.0,1.01,23.8,31.2,17.8,49.8,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.92,-0.4,1.48,1.0
1997-09-08,0.0,1.0,25.1,32.9,18.8,40.5,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.92,-0.38,1.9,0.99
1997-09-09,0.0,0.99,26.7,34.9,19.0,35.5,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.93,-0.37,2.26,0.99
1997-09-10,0.0,0.99,29.5,35.7,21.6,33.5,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.94,-0.35,2.74,1.01
1997-09-11,0.0,1.01,26.4,33.3,23.0,55.5,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.94,-0.34,1.53,1.01
1997-09-12,0.0,1.01,20.6,26.2,17.2,73.3,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.95,-0.32,0.65,0.99
1997-09-13,0.0,0.99,23.6,30.2,17.8,59.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.95,-0.3,1.19,0.98
1997-09-14,0.0,0.98,25.8,32.2,19.7,47.5,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.96,-0.29,1.74,0.99
1997-09-15,0.0,0.99,27.0,33.8,22.8,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.96,-0.27,1.57,1.26
1997-09-16,0.0,1.26,23.7,29.6,20.8,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.97,-0.25,0.95,1.88
1997-09-17,0.0,1.88,23.8,30.7,18.2,67.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.97,-0.24,0.96,2.23
1997-09-18,0.0,2.23,24.0,32.1,18.4,63.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.98,-0.22,1.1,1.75
1997-09-19,0.0,1.75,21.5,27.1,18.2,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.98,-0.2,0.74,1.28
1997-09-20,0.0,1.28,23.1,30.1,18.2,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.98,-0.19,0.96,1.37
1997-09-21,10.0,1.37,21.1,27.3,16.4,81.5,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.99,-0.17,0.46,1.6
1997-09-22,9.2,1.6,23.3,28.1,19.4,67.0,19.2,19.2,19.2,19.2,19.2,19.2,8.5,9.0,10.0,0.0,0.0,0.0,-0.99,-0.15,0.94,1.36
1997-09-23,0.0,1.36,22.3,26.9,19.4,73.5,19.2,19.2,19.2,19.2,19.2,19.2,15.05,16.38,9.2,10.0,0.0,0.0,-0.99,-0.14,0.71,1.16
1997-09-24,0.0,1.16,23.7,29.9,19.0,64.5,9.2,19.2,19.2,19.2,19.2,19.2,12.79,14.74,0.0,9.2,10.0,0.0,-0.99,-0.12,1.04,1.09
1997-09-25,0.0,1.09,22.8,28.4,18.8,80.5,0.0,19.2,19.2,19.2,19.2,19.2,10.87,13.27,0.0,0.0,9.2,10.0,-0.99,-0.1,0.54,1.32
1997-09-26,0.0,1.32,24.0,30.1,20.0,69.0,0.0,19.2,19.2,19.2,19.2,19.2,9.24,11.94,0.0,0.0,0.0,9.2,-1.0,-0.08,0.92,1.7
1997-09-27,0.0,1.7,20.4,23.2,18.5,75.8,0.0,19.2,19.2,19.2,19.2,19.2,7.85,10.75,0.0,0.0,0.0,0.0,-1.0,-0.07,0.58,1.52
1997-09-28,0.0,1.52,21.7,26.7,18.1,69.3,0.0,9.2,19.2,19.2,19.2,19.2,6.68,9.67,0.0,0.0,0.0,0.0,-1.0,-0.05,0.8,1.21
1997-09-29,0.0,1.21,24.2,30.9,17.6,58.8,0.0,0.0,19.2,19.2,19.2,19.2,5.67,8.71,0.0,0.0,0.0,0.0,-1.0,-0.03,1.24,1.14
1997-09-30,0.0,1.14,24.3,29.7,19.5,68.8,0.0,0.0,19.2,19.2,19.2,19.2,4.82,7.83,0.0,0.0,0.0,0.0,-1.0,-0.02,0.95,1.12
1997-10-01,0.0,1.12,25.0,29.5,21.5,75.8,0.0,0.0,19.2,19.2,19.2,19.2,4.1,7.05,0.0,0.0,0.0,0.0,-1.0,0.0,0.77,1.08
1997-10-02,0.0,1.08,25.7,30.9,21.0,52.5,0.0,0.0,19.2,19.2,19.2,19.2,3.48,6.35,0.0,0.0,0.0,0.0,-1.0,0.02,1.57,1.05
1997-10-03,0.0,1.05,23.3,30.7,17.5,46.5,0.0,0.0,19.2,19.2,19.2,19.2,2.96,5.71,0.0,0.0,0.0,0.0,-1.0,0.04,1.53,1.02
1997-10-04,0.0,1.02,19.4,24.6,16.9,74.0,0.0,0.0,19.2,19.2,19.2,19.2,2.52,5.14,0.0,0.0,0.0,0.0,-1.0,0.05,0.59,1.01
1997-10-05,0.0,1.01,22.5,29.0,17.2,63.5,0.0,0.0,9.2,19.2,19.2,19.2,2.14,4.63,0.0,0.0,0.0,0.0,-1.0,0.07,0.99,1.0
1997-10-06,0.0,1.0,27.1,33.0,25.0,55.5,0.0,0.0,0.0,19.2,19.2,19.2,1.82,4.16,0.0,0.0,0.0,0.0,-1.0,0.09,1.6,0.99
1997-10-07,0.0,0.99,24.1,31.1,20.7,61.3,0.0,0.0,0.0,19.2,19.2,19.2,1.55,3.75,0.0,0.0,0.0,0.0,-0.99,0.1,1.16,0.98
1997-10-08,0.0,0.98,22.2,27.1,19.1,59.3,0.0,0.0,0.0,19.2,19.2,19.2,1.31,3.37,0.0,0.0,0.0,0.0,-0.99,0.12,1.09,0.97
1997-10-09,0.0,0.97,21.1,26.7,17.8,54.0,0.0,0.0,0.0,19.2,19.2,19.2,1.12,3.04,0.0,0.0,0.0,0.0,-0.99,0.14,1.15,0.96
1997-10-10,0.0,0.96,23.1,29.1,17.1,46.5,0.0,0.0,0.0,19.2,19.2,19.2,0.95,2.73,0.0,0.0,0.0,0.0,-0.99,0.16,1.51,0.95
1997-10-11,0.0,0.95,25.1,32.0,18.2,44.5,0.0,0.0,0.0,19.2,19.2,19.2,0.81,2.46,0.0,0.0,0.0,0.0,-0.99,0.17,1.77,0.96
1997-10-12,0.0,0.96,27.1,33.1,20.9,47.0,0.0,0.0,0.0,19.2,19.2,19.2,0.69,2.21,0.0,0.0,0.0,0.0,-0.98,0.19,1.9,0.95
1997-10-13,0.0,0.95,28.0,33.0,24.2,45.8,0.0,0.0,0.0,19.2,19.2,19.2,0.58,1.99,0.0,0.0,0.0,0.0,-0.98,0.21,2.05,0.95
1997-10-14,0.0,0.95,27.1,32.0,23.3,48.3,0.0,0.0,0.0,19.2,19.2,19.2,0.5,1.79,0.0,0.0,0.0,0.0,-0.97,0.22,1.85,0.94
1997-10-15,0.0,0.94,26.3,32.5,20.9,52.5,0.0,0.0,0.0,19.2,19.2,19.2,0.42,1.61,0.0,0.0,0.0,0.0,-0.97,0.24,1.63,0.99
1997-10-16,0.0,0.99,25.0,31.9,21.5,67.8,0.0,0.0,0.0,19.2,19.2,19.2,0.36,1.45,0.0,0.0,0.0,0.0,-0.97,0.26,1.02,1.81
1997-10-17,0.0,1.81,20.7,28.0,17.8,82.3,0.0,0.0,0.0,19.2,19.2,19.2,0.3,1.31,0.0,0.0,0.0,0.0,-0.96,0.27,0.43,2.53
1997-10-18,0.0,2.53,17.9,20.5,15.2,80.5,0.0,0.0,0.0,19.2,19.2,19.2,0.26,1.18,0.0,0.0,0.0,0.0,-0.96,0.29,0.4,1.82
1997-10-19,0.0,1.82,18.9,22.3,16.4,74.3,0.0,0.0,0.0,19.2,19.2,19.2,0.22,1.06,0.0,0.0,0.0,0.0,-0.95,0.31,0.56,1.26
1997-10-20,0.0,1.26,20.6,24.9,18.0,72.0,0.0,0.0,0.0,19.2,19.2,19.2,0.19,0.95,0.0,0.0,0.0,0.0,-0.95,0.32,0.68,1.19
